log header,filename,filesize,chunksize,conns,start,end,delta
Level 100:ftclient:172.19.49.105:41822,big.txt,6488666,1.1259E+15,50,1524523376,1524523376,0.11364007
Level 100:ftclient:172.19.49.105:37626,big.txt,6488666,1.1259E+15,49,1524523376,1524523376,0.106829882
Level 100:ftclient:172.19.49.105:58642,big.txt,6488666,1.1259E+15,48,1524523376,1524523376,0.093300104
Level 100:ftclient:172.19.49.105:47126,big.txt,6488666,1.1259E+15,47,1524523376,1524523377,0.087739944
Level 100:ftclient:172.19.49.105:33748,big.txt,6488666,1.1259E+15,46,1524523377,1524523377,0.085560083
Level 100:ftclient:172.19.49.105:38980,big.txt,6488666,1.1259E+15,45,1524523377,1524523377,0.092049837
Level 100:ftclient:172.19.49.105:42000,big.txt,6488666,1.1259E+15,44,1524523377,1524523377,0.086560011
Level 100:ftclient:172.19.49.105:54152,big.txt,6488666,1.1259E+15,43,1524523377,1524523377,0.087960005
Level 100:ftclient:172.19.49.105:39692,big.txt,6488666,1.1259E+15,42,1524523377,1524523377,0.085940123
Level 100:ftclient:172.19.49.105:54964,big.txt,6488666,1.1259E+15,41,1524523377,1524523377,0.086069822
Level 100:ftclient:172.19.49.105:32908,big.txt,6488666,1.1259E+15,40,1524523378,1524523378,0.090960026
Level 100:ftclient:172.19.49.105:53000,big.txt,6488666,1.1259E+15,39,1524523378,1524523378,0.088169813
Level 100:ftclient:172.19.49.105:42548,big.txt,6488666,1.1259E+15,38,1524523378,1524523378,0.084520102
Level 100:ftclient:172.19.49.105:52538,big.txt,6488666,1.1259E+15,37,1524523378,1524523378,0.126100063
Level 100:ftclient:172.19.49.105:36016,big.txt,6488666,1.1259E+15,36,1524523378,1524523378,0.09627986
Level 100:ftclient:172.19.49.105:48600,big.txt,6488666,1.1259E+15,35,1524523378,1524523378,0.079590082
Level 100:ftclient:172.19.49.105:51782,big.txt,6488666,1.1259E+15,34,1524523378,1524523379,0.087349892
Level 100:ftclient:172.19.49.105:55630,big.txt,6488666,1.1259E+15,33,1524523379,1524523379,0.085489988
Level 100:ftclient:172.19.49.105:51702,big.txt,6488666,1.1259E+15,32,1524523379,1524523379,0.10007
Level 100:ftclient:172.19.49.105:55440,big.txt,6488666,1.1259E+15,31,1524523379,1524523384,5.030339956
Level 100:ftclient:172.19.49.105:50024,big.txt,6488666,1.1259E+15,30,1524523384,1524523384,0.080549955
Level 100:ftclient:172.19.49.105:58260,big.txt,6488666,1.1259E+15,29,1524523384,1524523384,0.082119942
Level 100:ftclient:172.19.49.105:40770,big.txt,6488666,1.1259E+15,28,1524523384,1524523384,0.081529856
Level 100:ftclient:172.19.49.105:50282,big.txt,6488666,1.1259E+15,27,1524523385,1524523385,0.081700087
Level 100:ftclient:172.19.49.105:42316,big.txt,6488666,1.1259E+15,26,1524523385,1524523385,0.079790115
Level 100:ftclient:172.19.49.105:60146,big.txt,6488666,1.1259E+15,25,1524523385,1524523385,0.080119848
Level 100:ftclient:172.19.49.105:60748,big.txt,6488666,1.1259E+15,24,1524523385,1524523385,0.083310127
Level 100:ftclient:172.19.49.105:51976,big.txt,6488666,1.1259E+15,23,1524523385,1524523385,0.078349829
Level 100:ftclient:172.19.49.105:49934,big.txt,6488666,1.1259E+15,22,1524523385,1524523385,0.090270042
Level 100:ftclient:172.19.49.105:33524,big.txt,6488666,1.1259E+15,21,1524523385,1524523385,0.086779833
Level 100:ftclient:172.19.49.105:51152,big.txt,6488666,1.1259E+15,20,1524523386,1524523386,0.082759857
Level 100:ftclient:172.19.49.105:44314,big.txt,6488666,1.1259E+15,19,1524523386,1524523386,0.079360008
Level 100:ftclient:172.19.49.105:59378,big.txt,6488666,1.1259E+15,18,1524523386,1524523386,0.088079929
Level 100:ftclient:172.19.49.105:43106,big.txt,6488666,1.1259E+15,17,1524523386,1524523386,0.089540005
Level 100:ftclient:172.19.49.105:46478,big.txt,6488666,1.1259E+15,16,1524523386,1524523386,0.085160017
Level 100:ftclient:172.19.49.105:41262,big.txt,6488666,1.1259E+15,15,1524523386,1524523386,0.078259945
Level 100:ftclient:172.19.49.105:59074,big.txt,6488666,1.1259E+15,14,1524523386,1524523387,0.077549934
Level 100:ftclient:172.19.49.105:44076,big.txt,6488666,1.1259E+15,13,1524523387,1524523387,0.082639933
Level 100:ftclient:172.19.49.105:38742,big.txt,6488666,1.1259E+15,12,1524523387,1524523387,0.080640078
Level 100:ftclient:172.19.49.105:37000,big.txt,6488666,1.1259E+15,11,1524523387,1524523387,0.086139917
Level 100:ftclient:172.19.49.105:60082,big.txt,6488666,1.1259E+15,10,1524523387,1524523387,0.084720135
Level 100:ftclient:172.19.49.105:36526,big.txt,6488666,1.1259E+15,9,1524523387,1524523387,0.081459999
Level 100:ftclient:172.19.49.105:51124,big.txt,6488666,1.1259E+15,8,1524523387,1524523387,0.082859993
Level 100:ftclient:172.19.49.105:38140,big.txt,6488666,1.1259E+15,7,1524523387,1524523388,0.081019878
Level 100:ftclient:172.19.49.105:35372,big.txt,6488666,1.1259E+15,6,1524523388,1524523388,0.080870152
Level 100:ftclient:172.19.49.105:40676,big.txt,6488666,1.1259E+15,5,1524523388,1524523388,0.081889868
Level 100:ftclient:172.19.49.105:60198,big.txt,6488666,1.1259E+15,4,1524523388,1524523388,0.079969883
Level 100:ftclient:172.19.49.105:57226,big.txt,6488666,1.1259E+15,3,1524523388,1524523388,0.084489822
Level 100:ftclient:172.19.49.105:50990,big.txt,6488666,1.1259E+15,2,1524523388,1524523388,0.082999945
Level 100:ftclient:172.19.49.105:53146,big.txt,6488666,1.1259E+15,1,1524523388,1524523388,0.083410025
Level 100:ftclient:172.19.49.105:49830,big.txt,6488666,5.6295E+14,50,1524523388,1524523389,0.097790003
Level 100:ftclient:172.19.49.105:44918,big.txt,6488666,5.6295E+14,49,1524523389,1524523389,0.084439993
Level 100:ftclient:172.19.49.105:55772,big.txt,6488666,5.6295E+14,48,1524523389,1524523394,5.044969797
Level 100:ftclient:172.19.49.105:46788,big.txt,6488666,5.6295E+14,47,1524523394,1524523394,0.097120047
Level 100:ftclient:172.19.49.105:33294,big.txt,6488666,5.6295E+14,46,1524523394,1524523394,0.086910009
Level 100:ftclient:172.19.49.105:49930,big.txt,6488666,5.6295E+14,45,1524523394,1524523394,0.092880011
Level 100:ftclient:172.19.49.105:50766,big.txt,6488666,5.6295E+14,44,1524523394,1524523394,0.089410067
Level 100:ftclient:172.19.49.105:34238,big.txt,6488666,5.6295E+14,43,1524523395,1524523395,0.091899872
Level 100:ftclient:172.19.49.105:54396,big.txt,6488666,5.6295E+14,42,1524523395,1524523395,0.080009937
Level 100:ftclient:172.19.49.105:59732,big.txt,6488666,5.6295E+14,41,1524523395,1524523400,5.038670063
Level 100:ftclient:172.19.49.105:44754,big.txt,6488666,5.6295E+14,40,1524523400,1524523400,0.087359905
Level 100:ftclient:172.19.49.105:42040,big.txt,6488666,5.6295E+14,39,1524523400,1524523400,0.086290121
Level 100:ftclient:172.19.49.105:38908,big.txt,6488666,5.6295E+14,38,1524523400,1524523400,0.086300135
Level 100:ftclient:172.19.49.105:50058,big.txt,6488666,5.6295E+14,37,1524523400,1524523401,0.0792799
Level 100:ftclient:172.19.49.105:52038,big.txt,6488666,5.6295E+14,36,1524523401,1524523401,0.076699972
Level 100:ftclient:172.19.49.105:59260,big.txt,6488666,5.6295E+14,35,1524523401,1524523401,0.075300217
Level 100:ftclient:172.19.49.105:58902,big.txt,6488666,5.6295E+14,34,1524523401,1524523401,0.078160048
Level 100:ftclient:172.19.49.105:34970,big.txt,6488666,5.6295E+14,33,1524523401,1524523401,0.083280087
Level 100:ftclient:172.19.49.105:58378,big.txt,6488666,5.6295E+14,32,1524523401,1524523401,0.071019888
Level 100:ftclient:172.19.49.105:42044,big.txt,6488666,5.6295E+14,31,1524523401,1524523401,0.077399969
Level 100:ftclient:172.19.49.105:37316,big.txt,6488666,5.6295E+14,30,1524523401,1524523402,0.076619864
Level 100:ftclient:172.19.49.105:51328,big.txt,6488666,5.6295E+14,29,1524523402,1524523402,0.072129965
Level 100:ftclient:172.19.49.105:49084,big.txt,6488666,5.6295E+14,28,1524523402,1524523402,0.075440168
Level 100:ftclient:172.19.49.105:42936,big.txt,6488666,5.6295E+14,27,1524523402,1524523402,0.081799984
Level 100:ftclient:172.19.49.105:57400,big.txt,6488666,5.6295E+14,26,1524523402,1524523402,0.068909883
Level 100:ftclient:172.19.49.105:33166,big.txt,6488666,5.6295E+14,25,1524523402,1524523402,0.075129986
Level 100:ftclient:172.19.49.105:37908,big.txt,6488666,5.6295E+14,24,1524523402,1524523402,0.079169989
Level 100:ftclient:172.19.49.105:45536,big.txt,6488666,5.6295E+14,23,1524523402,1524523402,0.074850082
Level 100:ftclient:172.19.49.105:48962,big.txt,6488666,5.6295E+14,22,1524523403,1524523403,0.079699993
Level 100:ftclient:172.19.49.105:50664,big.txt,6488666,5.6295E+14,21,1524523403,1524523403,0.075449944
Level 100:ftclient:172.19.49.105:33514,big.txt,6488666,5.6295E+14,20,1524523403,1524523403,0.076330185
Level 100:ftclient:172.19.49.105:49312,big.txt,6488666,5.6295E+14,19,1524523403,1524523403,0.077579975
Level 100:ftclient:172.19.49.105:42330,big.txt,6488666,5.6295E+14,18,1524523403,1524523403,0.074369907
Level 100:ftclient:172.19.49.105:57306,big.txt,6488666,5.6295E+14,17,1524523403,1524523403,0.078239918
Level 100:ftclient:172.19.49.105:39114,big.txt,6488666,5.6295E+14,16,1524523403,1524523403,0.076640129
Level 100:ftclient:172.19.49.105:33280,big.txt,6488666,5.6295E+14,15,1524523404,1524523404,0.080749989
Level 100:ftclient:172.19.49.105:42832,big.txt,6488666,5.6295E+14,14,1524523404,1524523404,0.121639967
Level 100:ftclient:172.19.49.105:41250,big.txt,6488666,5.6295E+14,13,1524523404,1524523404,0.089280128
Level 100:ftclient:172.19.49.105:56166,big.txt,6488666,5.6295E+14,12,1524523404,1524523404,0.076230049
Level 100:ftclient:172.19.49.105:53430,big.txt,6488666,5.6295E+14,11,1524523404,1524523404,0.083499908
Level 100:ftclient:172.19.49.105:48504,big.txt,6488666,5.6295E+14,10,1524523404,1524523404,0.073600054
Level 100:ftclient:172.19.49.105:42146,big.txt,6488666,5.6295E+14,9,1524523404,1524523405,0.070559978
Level 100:ftclient:172.19.49.105:38764,big.txt,6488666,5.6295E+14,8,1524523405,1524523405,0.071470022
Level 100:ftclient:172.19.49.105:60284,big.txt,6488666,5.6295E+14,7,1524523405,1524523405,0.111340046
Level 100:ftclient:172.19.49.105:51696,big.txt,6488666,5.6295E+14,6,1524523405,1524523405,0.094259977
Level 100:ftclient:172.19.49.105:39166,big.txt,6488666,5.6295E+14,5,1524523405,1524523405,0.093059778
Level 100:ftclient:172.19.49.105:59030,big.txt,6488666,5.6295E+14,4,1524523405,1524523405,0.081130028
Level 100:ftclient:172.19.49.105:42846,big.txt,6488666,5.6295E+14,3,1524523405,1524523405,0.074739933
Level 100:ftclient:172.19.49.105:60146,big.txt,6488666,5.6295E+14,2,1524523406,1524523406,0.079900026
Level 100:ftclient:172.19.49.105:47712,big.txt,6488666,5.6295E+14,1,1524523406,1524523406,0.081529856
Level 100:ftclient:172.19.49.105:52348,big.txt,6488666,2.81475E+14,50,1524523406,1524523406,0.084690094
Level 100:ftclient:172.19.49.105:49492,big.txt,6488666,2.81475E+14,49,1524523406,1524523406,0.081180096
Level 100:ftclient:172.19.49.105:38208,big.txt,6488666,2.81475E+14,48,1524523406,1524523406,0.083930016
Level 100:ftclient:172.19.49.105:56236,big.txt,6488666,2.81475E+14,47,1524523406,1524523406,0.081799984
Level 100:ftclient:172.19.49.105:46824,big.txt,6488666,2.81475E+14,46,1524523406,1524523407,0.075560093
Level 100:ftclient:172.19.49.105:49320,big.txt,6488666,2.81475E+14,45,1524523407,1524523407,0.080070019
Level 100:ftclient:172.19.49.105:59190,big.txt,6488666,2.81475E+14,44,1524523407,1524523407,0.283499956
Level 100:ftclient:172.19.49.105:50136,big.txt,6488666,2.81475E+14,43,1524523407,1524523407,0.08205986
Level 100:ftclient:172.19.49.105:55972,big.txt,6488666,2.81475E+14,42,1524523407,1524523407,0.095190048
Level 100:ftclient:172.19.49.105:58442,big.txt,6488666,2.81475E+14,41,1524523407,1524523407,0.090820074
Level 100:ftclient:172.19.49.105:53232,big.txt,6488666,2.81475E+14,40,1524523408,1524523408,0.079020023
Level 100:ftclient:172.19.49.105:54276,big.txt,6488666,2.81475E+14,39,1524523408,1524523408,0.081209898
Level 100:ftclient:172.19.49.105:40804,big.txt,6488666,2.81475E+14,38,1524523408,1524523413,5.023000002
Level 100:ftclient:172.19.49.105:40340,big.txt,6488666,2.81475E+14,37,1524523413,1524523413,0.079440117
Level 100:ftclient:172.19.49.105:60174,big.txt,6488666,2.81475E+14,36,1524523413,1524523413,0.078099966
Level 100:ftclient:172.19.49.105:56324,big.txt,6488666,2.81475E+14,35,1524523413,1524523413,0.079180002
Level 100:ftclient:172.19.49.105:52200,big.txt,6488666,2.81475E+14,34,1524523413,1524523413,0.075150013
Level 100:ftclient:172.19.49.105:48282,big.txt,6488666,2.81475E+14,33,1524523414,1524523414,0.076110125
Level 100:ftclient:172.19.49.105:45064,big.txt,6488666,2.81475E+14,32,1524523414,1524523414,0.080369949
Level 100:ftclient:172.19.49.105:39116,big.txt,6488666,2.81475E+14,31,1524523414,1524523414,0.078289986
Level 100:ftclient:172.19.49.105:50572,big.txt,6488666,2.81475E+14,30,1524523414,1524523414,0.078200102
Level 100:ftclient:172.19.49.105:48114,big.txt,6488666,2.81475E+14,29,1524523414,1524523414,0.076330185
Level 100:ftclient:172.19.49.105:46180,big.txt,6488666,2.81475E+14,28,1524523414,1524523414,0.076859951
Level 100:ftclient:172.19.49.105:43670,big.txt,6488666,2.81475E+14,27,1524523414,1524523414,0.074050188
Level 100:ftclient:172.19.49.105:48344,big.txt,6488666,2.81475E+14,26,1524523415,1524523415,0.067800045
Level 100:ftclient:172.19.49.105:57766,big.txt,6488666,2.81475E+14,25,1524523415,1524523415,0.072380066
Level 100:ftclient:172.19.49.105:43756,big.txt,6488666,2.81475E+14,24,1524523415,1524523415,0.080950022
Level 100:ftclient:172.19.49.105:54466,big.txt,6488666,2.81475E+14,23,1524523415,1524523415,0.08295989
Level 100:ftclient:172.19.49.105:43322,big.txt,6488666,2.81475E+14,22,1524523415,1524523415,0.076479912
Level 100:ftclient:172.19.49.105:46352,big.txt,6488666,2.81475E+14,21,1524523415,1524523415,0.077219963
Level 100:ftclient:172.19.49.105:55442,big.txt,6488666,2.81475E+14,20,1524523415,1524523415,0.076279879
Level 100:ftclient:172.19.49.105:49496,big.txt,6488666,2.81475E+14,19,1524523415,1524523416,0.071889877
Level 100:ftclient:172.19.49.105:59782,big.txt,6488666,2.81475E+14,18,1524523416,1524523416,0.06862998
Level 100:ftclient:172.19.49.105:40520,big.txt,6488666,2.81475E+14,17,1524523416,1524523416,0.075819969
Level 100:ftclient:172.19.49.105:44962,big.txt,6488666,2.81475E+14,16,1524523416,1524523416,0.077829838
Level 100:ftclient:172.19.49.105:47194,big.txt,6488666,2.81475E+14,15,1524523416,1524523416,0.072999954
Level 100:ftclient:172.19.49.105:44250,big.txt,6488666,2.81475E+14,14,1524523416,1524523416,0.071719885
Level 100:ftclient:172.19.49.105:60052,big.txt,6488666,2.81475E+14,13,1524523416,1524523416,0.070269823
Level 100:ftclient:172.19.49.105:41016,big.txt,6488666,2.81475E+14,12,1524523416,1524523417,0.076920033
Level 100:ftclient:172.19.49.105:47750,big.txt,6488666,2.81475E+14,11,1524523417,1524523417,0.082910061
Level 100:ftclient:172.19.49.105:49402,big.txt,6488666,2.81475E+14,10,1524523417,1524523417,0.075819969
Level 100:ftclient:172.19.49.105:42274,big.txt,6488666,2.81475E+14,9,1524523417,1524523417,0.068700075
Level 100:ftclient:172.19.49.105:33082,big.txt,6488666,2.81475E+14,8,1524523417,1524523417,0.068670034
Level 100:ftclient:172.19.49.105:60462,big.txt,6488666,2.81475E+14,7,1524523417,1524523417,0.0753901
Level 100:ftclient:172.19.49.105:40136,big.txt,6488666,2.81475E+14,6,1524523417,1524523417,0.069419861
Level 100:ftclient:172.19.49.105:46424,big.txt,6488666,2.81475E+14,5,1524523417,1524523418,0.076580048
Level 100:ftclient:172.19.49.105:52486,big.txt,6488666,2.81475E+14,4,1524523418,1524523418,0.073049784
Level 100:ftclient:172.19.49.105:60862,big.txt,6488666,2.81475E+14,3,1524523418,1524523418,0.075920105
Level 100:ftclient:172.19.49.105:53370,big.txt,6488666,2.81475E+14,2,1524523418,1524523418,0.082669973
Level 100:ftclient:172.19.49.105:42436,big.txt,6488666,2.81475E+14,1,1524523418,1524523418,0.138149977
Level 100:ftclient:172.19.49.105:44040,big.txt,6488666,1.40737E+14,50,1524523418,1524523418,0.091590166
Level 100:ftclient:172.19.49.105:46938,big.txt,6488666,1.40737E+14,49,1524523418,1524523423,5.022990227
Level 100:ftclient:172.19.49.105:41778,big.txt,6488666,1.40737E+14,48,1524523423,1524523424,0.090509892
Level 100:ftclient:172.19.49.105:52176,big.txt,6488666,1.40737E+14,47,1524523424,1524523424,0.082989931
Level 100:ftclient:172.19.49.105:50300,big.txt,6488666,1.40737E+14,46,1524523424,1524523424,0.08423996
Level 100:ftclient:172.19.49.105:35012,big.txt,6488666,1.40737E+14,45,1524523424,1524523424,0.085510015
Level 100:ftclient:172.19.49.105:54356,big.txt,6488666,1.40737E+14,44,1524523424,1524523424,0.074370146
Level 100:ftclient:172.19.49.105:47560,big.txt,6488666,1.40737E+14,43,1524523424,1524523424,0.086169958
Level 100:ftclient:172.19.49.105:54578,big.txt,6488666,1.40737E+14,42,1524523424,1524523424,0.084200144
Level 100:ftclient:172.19.49.105:58648,big.txt,6488666,1.40737E+14,41,1524523425,1524523430,5.040989876
Level 100:ftclient:172.19.49.105:35764,big.txt,6488666,1.40737E+14,40,1524523430,1524523430,0.080489874
Level 100:ftclient:172.19.49.105:33478,big.txt,6488666,1.40737E+14,39,1524523430,1524523430,0.0817101
Level 100:ftclient:172.19.49.105:44464,big.txt,6488666,1.40737E+14,38,1524523430,1524523435,5.024679899
Level 100:ftclient:172.19.49.105:39814,big.txt,6488666,1.40737E+14,37,1524523435,1524523435,0.088049889
Level 100:ftclient:172.19.49.105:50570,big.txt,6488666,1.40737E+14,36,1524523435,1524523435,0.075690031
Level 100:ftclient:172.19.49.105:43344,big.txt,6488666,1.40737E+14,35,1524523435,1524523435,0.078310013
Level 100:ftclient:172.19.49.105:53430,big.txt,6488666,1.40737E+14,34,1524523435,1524523436,0.080039978
Level 100:ftclient:172.19.49.105:44858,big.txt,6488666,1.40737E+14,33,1524523436,1524523436,0.076879978
Level 100:ftclient:172.19.49.105:53878,big.txt,6488666,1.40737E+14,32,1524523436,1524523436,0.079809904
Level 100:ftclient:172.19.49.105:43792,big.txt,6488666,1.40737E+14,31,1524523436,1524523436,0.099299908
Level 100:ftclient:172.19.49.105:46738,big.txt,6488666,1.40737E+14,30,1524523436,1524523436,0.107769966
Level 100:ftclient:172.19.49.105:35386,big.txt,6488666,1.40737E+14,29,1524523436,1524523436,0.112090111
Level 100:ftclient:172.19.49.105:40030,big.txt,6488666,1.40737E+14,28,1524523436,1524523437,0.081929922
Level 100:ftclient:172.19.49.105:50146,big.txt,6488666,1.40737E+14,27,1524523437,1524523437,0.085510015
Level 100:ftclient:172.19.49.105:45292,big.txt,6488666,1.40737E+14,26,1524523437,1524523437,0.083570004
Level 100:ftclient:172.19.49.105:41584,big.txt,6488666,1.40737E+14,25,1524523437,1524523437,0.082790136
Level 100:ftclient:172.19.49.105:37128,big.txt,6488666,1.40737E+14,24,1524523437,1524523437,0.076300144
Level 100:ftclient:172.19.49.105:54980,big.txt,6488666,1.40737E+14,23,1524523437,1524523437,0.077480078
Level 100:ftclient:172.19.49.105:36078,big.txt,6488666,1.40737E+14,22,1524523437,1524523437,0.084399939
Level 100:ftclient:172.19.49.105:36838,big.txt,6488666,1.40737E+14,21,1524523437,1524523438,0.075229883
Level 100:ftclient:172.19.49.105:41836,big.txt,6488666,1.40737E+14,20,1524523438,1524523438,0.080980062
Level 100:ftclient:172.19.49.105:38616,big.txt,6488666,1.40737E+14,19,1524523438,1524523438,0.079260111
Level 100:ftclient:172.19.49.105:47266,big.txt,6488666,1.40737E+14,18,1524523438,1524523438,0.071870089
Level 100:ftclient:172.19.49.105:41380,big.txt,6488666,1.40737E+14,17,1524523438,1524523438,0.081749916
Level 100:ftclient:172.19.49.105:38230,big.txt,6488666,1.40737E+14,16,1524523438,1524523438,0.072890043
Level 100:ftclient:172.19.49.105:46646,big.txt,6488666,1.40737E+14,15,1524523438,1524523438,0.07679987
Level 100:ftclient:172.19.49.105:47988,big.txt,6488666,1.40737E+14,14,1524523438,1524523439,0.076859951
Level 100:ftclient:172.19.49.105:55698,big.txt,6488666,1.40737E+14,13,1524523439,1524523439,0.06904006
Level 100:ftclient:172.19.49.105:54232,big.txt,6488666,1.40737E+14,12,1524523439,1524523439,0.084969997
Level 100:ftclient:172.19.49.105:55280,big.txt,6488666,1.40737E+14,11,1524523439,1524523439,0.078919888
Level 100:ftclient:172.19.49.105:38740,big.txt,6488666,1.40737E+14,10,1524523439,1524523439,0.092730045
Level 100:ftclient:172.19.49.105:55688,big.txt,6488666,1.40737E+14,9,1524523439,1524523439,0.078759909
Level 100:ftclient:172.19.49.105:34084,big.txt,6488666,1.40737E+14,8,1524523439,1524523439,0.070569992
Level 100:ftclient:172.19.49.105:54494,big.txt,6488666,1.40737E+14,7,1524523439,1524523440,0.069790125
Level 100:ftclient:172.19.49.105:47556,big.txt,6488666,1.40737E+14,6,1524523440,1524523440,0.067590237
Level 100:ftclient:172.19.49.105:37254,big.txt,6488666,1.40737E+14,5,1524523440,1524523440,0.072259903
Level 100:ftclient:172.19.49.105:60880,big.txt,6488666,1.40737E+14,4,1524523440,1524523440,0.076090097
Level 100:ftclient:172.19.49.105:59846,big.txt,6488666,1.40737E+14,3,1524523440,1524523440,0.077859879
Level 100:ftclient:172.19.49.105:39894,big.txt,6488666,1.40737E+14,2,1524523440,1524523440,0.078239918
Level 100:ftclient:172.19.49.105:59426,big.txt,6488666,1.40737E+14,1,1524523440,1524523440,0.077689886
Level 100:ftclient:172.19.49.105:52308,big.txt,6488666,7.03687E+13,50,1524523440,1524523441,0.080339909
Level 100:ftclient:172.19.49.105:57314,big.txt,6488666,7.03687E+13,49,1524523441,1524523441,0.078629971
Level 100:ftclient:172.19.49.105:54070,big.txt,6488666,7.03687E+13,48,1524523441,1524523441,0.078410149
Level 100:ftclient:172.19.49.105:46926,big.txt,6488666,7.03687E+13,47,1524523441,1524523441,0.077069998
Level 100:ftclient:172.19.49.105:55260,big.txt,6488666,7.03687E+13,46,1524523441,1524523441,0.077100039
Level 100:ftclient:172.19.49.105:37738,big.txt,6488666,7.03687E+13,45,1524523441,1524523441,0.08100009
Level 100:ftclient:172.19.49.105:37784,big.txt,6488666,7.03687E+13,44,1524523441,1524523441,0.076050043
Level 100:ftclient:172.19.49.105:54182,big.txt,6488666,7.03687E+13,43,1524523441,1524523442,0.080579996
Level 100:ftclient:172.19.49.105:33448,big.txt,6488666,7.03687E+13,42,1524523442,1524523442,0.08261013
Level 100:ftclient:172.19.49.105:56960,big.txt,6488666,7.03687E+13,41,1524523442,1524523442,0.083009958
Level 100:ftclient:172.19.49.105:36274,big.txt,6488666,7.03687E+13,40,1524523442,1524523442,0.082050085
Level 100:ftclient:172.19.49.105:60374,big.txt,6488666,7.03687E+13,39,1524523442,1524523442,0.085950136
Level 100:ftclient:172.19.49.105:52248,big.txt,6488666,7.03687E+13,38,1524523442,1524523442,0.076049805
Level 100:ftclient:172.19.49.105:46822,big.txt,6488666,7.03687E+13,37,1524523442,1524523442,0.07407999
Level 100:ftclient:172.19.49.105:49590,big.txt,6488666,7.03687E+13,36,1524523442,1524523443,0.08652997
Level 100:ftclient:172.19.49.105:52326,big.txt,6488666,7.03687E+13,35,1524523443,1524523443,0.081249952
Level 100:ftclient:172.19.49.105:46262,big.txt,6488666,7.03687E+13,34,1524523443,1524523443,0.074320078
Level 100:ftclient:172.19.49.105:49114,big.txt,6488666,7.03687E+13,33,1524523443,1524523443,0.077660084
Level 100:ftclient:172.19.49.105:48306,big.txt,6488666,7.03687E+13,32,1524523443,1524523443,0.074559927
Level 100:ftclient:172.19.49.105:37548,big.txt,6488666,7.03687E+13,31,1524523443,1524523443,0.074779987
Level 100:ftclient:172.19.49.105:46252,big.txt,6488666,7.03687E+13,30,1524523443,1524523443,0.076210022
Level 100:ftclient:172.19.49.105:44662,big.txt,6488666,7.03687E+13,29,1524523443,1524523444,0.083270073
Level 100:ftclient:172.19.49.105:57016,big.txt,6488666,7.03687E+13,28,1524523444,1524523444,0.075900078
Level 100:ftclient:172.19.49.105:37706,big.txt,6488666,7.03687E+13,27,1524523444,1524523444,0.077860117
Level 100:ftclient:172.19.49.105:50494,big.txt,6488666,7.03687E+13,26,1524523444,1524523444,0.078800201
Level 100:ftclient:172.19.49.105:55376,big.txt,6488666,7.03687E+13,25,1524523444,1524523444,0.074389935
Level 100:ftclient:172.19.49.105:60910,big.txt,6488666,7.03687E+13,24,1524523444,1524523444,0.074880123
Level 100:ftclient:172.19.49.105:35550,big.txt,6488666,7.03687E+13,23,1524523444,1524523444,0.07130003
Level 100:ftclient:172.19.49.105:51342,big.txt,6488666,7.03687E+13,22,1524523444,1524523445,0.070760012
Level 100:ftclient:172.19.49.105:56894,big.txt,6488666,7.03687E+13,21,1524523445,1524523445,0.073770046
Level 100:ftclient:172.19.49.105:48660,big.txt,6488666,7.03687E+13,20,1524523445,1524523445,0.078069925
Level 100:ftclient:172.19.49.105:46156,big.txt,6488666,7.03687E+13,19,1524523445,1524523445,0.077620029
Level 100:ftclient:172.19.49.105:52528,big.txt,6488666,7.03687E+13,18,1524523445,1524523445,0.073090076
Level 100:ftclient:172.19.49.105:36878,big.txt,6488666,7.03687E+13,17,1524523445,1524523445,0.069839954
Level 100:ftclient:172.19.49.105:58834,big.txt,6488666,7.03687E+13,16,1524523445,1524523445,0.068870068
Level 100:ftclient:172.19.49.105:38940,big.txt,6488666,7.03687E+13,15,1524523445,1524523446,0.072269917
Level 100:ftclient:172.19.49.105:56612,big.txt,6488666,7.03687E+13,14,1524523446,1524523446,0.072429895
Level 100:ftclient:172.19.49.105:48838,big.txt,6488666,7.03687E+13,13,1524523446,1524523446,0.082459927
Level 100:ftclient:172.19.49.105:35308,big.txt,6488666,7.03687E+13,12,1524523446,1524523446,0.073629856
Level 100:ftclient:172.19.49.105:60550,big.txt,6488666,7.03687E+13,11,1524523446,1524523446,0.075330019
Level 100:ftclient:172.19.49.105:54550,big.txt,6488666,7.03687E+13,10,1524523446,1524523446,0.066460133
Level 100:ftclient:172.19.49.105:34364,big.txt,6488666,7.03687E+13,9,1524523446,1524523446,0.080439806
Level 100:ftclient:172.19.49.105:59516,big.txt,6488666,7.03687E+13,8,1524523446,1524523447,0.07772994
Level 100:ftclient:172.19.49.105:49938,big.txt,6488666,7.03687E+13,7,1524523447,1524523447,0.072409868
Level 100:ftclient:172.19.49.105:40200,big.txt,6488666,7.03687E+13,6,1524523447,1524523447,0.088049889
Level 100:ftclient:172.19.49.105:60274,big.txt,6488666,7.03687E+13,5,1524523447,1524523447,0.088490009
Level 100:ftclient:172.19.49.105:35954,big.txt,6488666,7.03687E+13,4,1524523447,1524523447,0.090640068
Level 100:ftclient:172.19.49.105:57234,big.txt,6488666,7.03687E+13,3,1524523447,1524523447,0.08039999
Level 100:ftclient:172.19.49.105:43570,big.txt,6488666,7.03687E+13,2,1524523447,1524523447,0.083659887
