log header,filename,filesize,chunksize,conns,start,end,delta
Level 100:ftclient:172.19.49.105:35688,big.txt,6488666,524288,24,1524526984,1524526984,0.08626008
Level 100:ftclient:172.19.49.105:57836,big.txt,6488666,524288,23,1524526984,1524526984,0.071040154
Level 100:ftclient:172.19.49.105:53984,big.txt,6488666,524288,22,1524526984,1524526984,0.078660011
Level 100:ftclient:172.19.49.105:41106,big.txt,6488666,524288,21,1524526984,1524526984,0.072940111
Level 100:ftclient:172.19.49.105:59346,big.txt,6488666,524288,20,1524526984,1524526985,0.074419975
Level 100:ftclient:172.19.49.105:43522,big.txt,6488666,524288,19,1524526985,1524526985,0.076410055
Level 100:ftclient:172.19.49.105:60822,big.txt,6488666,524288,18,1524526985,1524526985,0.083130121
Level 100:ftclient:172.19.49.105:48042,big.txt,6488666,524288,17,1524526985,1524526985,0.077500105
Level 100:ftclient:172.19.49.105:51286,big.txt,6488666,524288,16,1524526985,1524526985,0.082679987
Level 100:ftclient:172.19.49.105:37118,big.txt,6488666,524288,15,1524526985,1524526985,0.074939966
Level 100:ftclient:172.19.49.105:47392,big.txt,6488666,524288,14,1524526985,1524526985,0.074650049
Level 100:ftclient:172.19.49.105:58654,big.txt,6488666,524288,13,1524526985,1524526986,0.079560041
Level 100:ftclient:172.19.49.105:55264,big.txt,6488666,524288,12,1524526986,1524526986,0.07784009
Level 100:ftclient:172.19.49.105:44780,big.txt,6488666,524288,11,1524526986,1524526986,0.082449913
Level 100:ftclient:172.19.49.105:46392,big.txt,6488666,524288,10,1524526986,1524526986,0.088019848
Level 100:ftclient:172.19.49.105:51554,big.txt,6488666,524288,9,1524526986,1524526986,0.076990128
Level 100:ftclient:172.19.49.105:33066,big.txt,6488666,524288,8,1524526986,1524526986,0.077219963
Level 100:ftclient:172.19.49.105:54762,big.txt,6488666,524288,7,1524526986,1524526986,0.08039999
Level 100:ftclient:172.19.49.105:57018,big.txt,6488666,524288,6,1524526986,1524526987,0.082470179
Level 100:ftclient:172.19.49.105:60538,big.txt,6488666,524288,5,1524526987,1524526987,0.078920126
Level 100:ftclient:172.19.49.105:60592,big.txt,6488666,524288,4,1524526987,1524526987,0.077389956
Level 100:ftclient:172.19.49.105:37486,big.txt,6488666,524288,3,1524526987,1524526987,0.08246994
Level 100:ftclient:172.19.49.105:57226,big.txt,6488666,524288,2,1524526987,1524526987,0.077630043
Level 100:ftclient:172.19.49.105:40774,big.txt,6488666,524288,1,1524526987,1524526987,0.075870037
Level 100:ftclient:172.19.49.105:51070,big.txt,6488666,262144,50,1524526987,1524526987,0.085049868
Level 100:ftclient:172.19.49.105:33432,big.txt,6488666,262144,49,1524526988,1524526988,0.086220026
Level 100:ftclient:172.19.49.105:60738,big.txt,6488666,262144,48,1524526988,1524526988,0.085299969
Level 100:ftclient:172.19.49.105:37618,big.txt,6488666,262144,47,1524526988,1524526988,0.083330154
Level 100:ftclient:172.19.49.105:33174,big.txt,6488666,262144,46,1524526988,1524526988,0.079210043
Level 100:ftclient:172.19.49.105:57602,big.txt,6488666,262144,45,1524526988,1524526988,0.079280138
Level 100:ftclient:172.19.49.105:37232,big.txt,6488666,262144,44,1524526988,1524526988,0.093389988
Level 100:ftclient:172.19.49.105:37490,big.txt,6488666,262144,43,1524526988,1524526988,0.087459803
Level 100:ftclient:172.19.49.105:40584,big.txt,6488666,262144,42,1524526989,1524526989,0.091809988
Level 100:ftclient:172.19.49.105:58914,big.txt,6488666,262144,41,1524526989,1524526994,5.030969858
Level 100:ftclient:172.19.49.105:41984,big.txt,6488666,262144,40,1524526994,1524526994,0.087970018
Level 100:ftclient:172.19.49.105:55310,big.txt,6488666,262144,39,1524526994,1524526994,0.081359863
Level 100:ftclient:172.19.49.105:46292,big.txt,6488666,262144,38,1524526994,1524526994,0.086149931
Level 100:ftclient:172.19.49.105:56590,big.txt,6488666,262144,37,1524526994,1524526994,0.086120129
Level 100:ftclient:172.19.49.105:51514,big.txt,6488666,262144,36,1524526994,1524526994,0.082210064
Level 100:ftclient:172.19.49.105:34410,big.txt,6488666,262144,35,1524526995,1524526995,0.087380171
Level 100:ftclient:172.19.49.105:60912,big.txt,6488666,262144,34,1524526995,1524526995,0.075420141
Level 100:ftclient:172.19.49.105:38254,big.txt,6488666,262144,33,1524526995,1524526995,0.074550152
Level 100:ftclient:172.19.49.105:57920,big.txt,6488666,262144,32,1524526995,1524526995,0.077539921
Level 100:ftclient:172.19.49.105:55016,big.txt,6488666,262144,31,1524526995,1524526995,0.08446002
Level 100:ftclient:172.19.49.105:55590,big.txt,6488666,262144,30,1524526995,1524526995,0.070809841
Level 100:ftclient:172.19.49.105:59816,big.txt,6488666,262144,29,1524526995,1524526996,0.08044982
Level 100:ftclient:172.19.49.105:54550,big.txt,6488666,262144,28,1524526996,1524526996,0.079519987
Level 100:ftclient:172.19.49.105:36280,big.txt,6488666,262144,27,1524526996,1524526996,0.084739923
Level 100:ftclient:172.19.49.105:36308,big.txt,6488666,262144,26,1524526996,1524526996,0.072669983
Level 100:ftclient:172.19.49.105:50394,big.txt,6488666,262144,25,1524526996,1524526996,0.079329967
Level 100:ftclient:172.19.49.105:44992,big.txt,6488666,262144,24,1524526996,1524526996,0.07626009
Level 100:ftclient:172.19.49.105:48758,big.txt,6488666,262144,23,1524526996,1524526996,0.077080011
Level 100:ftclient:172.19.49.105:52350,big.txt,6488666,262144,22,1524526996,1524526997,0.079059839
Level 100:ftclient:172.19.49.105:35960,big.txt,6488666,262144,21,1524526997,1524526997,0.081640005
Level 100:ftclient:172.19.49.105:52516,big.txt,6488666,262144,20,1524526997,1524526997,0.08062005
Level 100:ftclient:172.19.49.105:59750,big.txt,6488666,262144,19,1524526997,1524526997,0.085729837
Level 100:ftclient:172.19.49.105:52774,big.txt,6488666,262144,18,1524526997,1524526997,0.075700045
Level 100:ftclient:172.19.49.105:43644,big.txt,6488666,262144,17,1524526997,1524526997,0.077459812
Level 100:ftclient:172.19.49.105:42852,big.txt,6488666,262144,16,1524526997,1524526997,0.074640036
Level 100:ftclient:172.19.49.105:46304,big.txt,6488666,262144,15,1524526997,1524526998,0.068860054
Level 100:ftclient:172.19.49.105:38846,big.txt,6488666,262144,14,1524526998,1524526998,0.076230049
Level 100:ftclient:172.19.49.105:52248,big.txt,6488666,262144,13,1524526998,1524526998,0.082350016
Level 100:ftclient:172.19.49.105:40402,big.txt,6488666,262144,12,1524526998,1524526998,0.072799921
Level 100:ftclient:172.19.49.105:50724,big.txt,6488666,262144,11,1524526998,1524526998,0.079890013
Level 100:ftclient:172.19.49.105:48416,big.txt,6488666,262144,10,1524526998,1524526998,0.074990034
Level 100:ftclient:172.19.49.105:47520,big.txt,6488666,262144,9,1524526998,1524526998,0.073660135
Level 100:ftclient:172.19.49.105:49864,big.txt,6488666,262144,8,1524526998,1524526998,0.07028985
Level 100:ftclient:172.19.49.105:55500,big.txt,6488666,262144,7,1524526999,1524526999,0.070159912
Level 100:ftclient:172.19.49.105:32804,big.txt,6488666,262144,6,1524526999,1524526999,0.083120108
Level 100:ftclient:172.19.49.105:46286,big.txt,6488666,262144,5,1524526999,1524526999,0.077120066
Level 100:ftclient:172.19.49.105:55310,big.txt,6488666,262144,4,1524526999,1524526999,0.080189943
Level 100:ftclient:172.19.49.105:39280,big.txt,6488666,262144,3,1524526999,1524526999,0.076819897
Level 100:ftclient:172.19.49.105:42528,big.txt,6488666,262144,2,1524526999,1524526999,0.074470043
Level 100:ftclient:172.19.49.105:45700,big.txt,6488666,262144,1,1524526999,1524526999,0.074640036
Level 100:ftclient:172.19.49.105:46212,big.txt,6488666,131072,50,1524527000,1524527000,0.091510057
Level 100:ftclient:172.19.49.105:38908,big.txt,6488666,131072,49,1524527000,1524527005,5.038339853
Level 100:ftclient:172.19.49.105:48576,big.txt,6488666,131072,48,1524527005,1524527005,0.082700014
Level 100:ftclient:172.19.49.105:35764,big.txt,6488666,131072,47,1524527005,1524527005,0.091150045
Level 100:ftclient:172.19.49.105:58926,big.txt,6488666,131072,46,1524527005,1524527005,0.08581996
Level 100:ftclient:172.19.49.105:50476,big.txt,6488666,131072,45,1524527005,1524527005,0.084340096
Level 100:ftclient:172.19.49.105:43548,big.txt,6488666,131072,44,1524527005,1524527006,0.083770037
Level 100:ftclient:172.19.49.105:56008,big.txt,6488666,131072,43,1524527006,1524527006,0.079449892
Level 100:ftclient:172.19.49.105:57684,big.txt,6488666,131072,42,1524527006,1524527006,0.098969936
Level 100:ftclient:172.19.49.105:41934,big.txt,6488666,131072,41,1524527006,1524527006,0.093989849
Level 100:ftclient:172.19.49.105:45916,big.txt,6488666,131072,40,1524527006,1524527006,0.087690115
Level 100:ftclient:172.19.49.105:38302,big.txt,6488666,131072,39,1524527006,1524527006,0.090569973
Level 100:ftclient:172.19.49.105:45314,big.txt,6488666,131072,38,1524527006,1524527006,0.076920033
Level 100:ftclient:172.19.49.105:47696,big.txt,6488666,131072,37,1524527006,1524527007,0.083830118
Level 100:ftclient:172.19.49.105:39700,big.txt,6488666,131072,36,1524527007,1524527007,0.078259945
Level 100:ftclient:172.19.49.105:60060,big.txt,6488666,131072,35,1524527007,1524527007,0.100260019
Level 100:ftclient:172.19.49.105:36258,big.txt,6488666,131072,34,1524527007,1524527007,0.082789898
Level 100:ftclient:172.19.49.105:59642,big.txt,6488666,131072,33,1524527007,1524527007,0.084429979
Level 100:ftclient:172.19.49.105:47880,big.txt,6488666,131072,32,1524527007,1524527007,0.162240028
Level 100:ftclient:172.19.49.105:44588,big.txt,6488666,131072,31,1524527007,1524527008,0.076189995
Level 100:ftclient:172.19.49.105:35284,big.txt,6488666,131072,30,1524527008,1524527008,0.076580048
Level 100:ftclient:172.19.49.105:54388,big.txt,6488666,131072,29,1524527008,1524527008,0.074169874
Level 100:ftclient:172.19.49.105:38762,big.txt,6488666,131072,28,1524527008,1524527008,0.07743001
Level 100:ftclient:172.19.49.105:56782,big.txt,6488666,131072,27,1524527008,1524527008,0.075340033
Level 100:ftclient:172.19.49.105:51026,big.txt,6488666,131072,26,1524527008,1524527008,0.075999975
Level 100:ftclient:172.19.49.105:33126,big.txt,6488666,131072,25,1524527008,1524527008,0.071560144
Level 100:ftclient:172.19.49.105:49592,big.txt,6488666,131072,24,1524527008,1524527009,0.072439909
Level 100:ftclient:172.19.49.105:37652,big.txt,6488666,131072,23,1524527009,1524527009,0.084410191
Level 100:ftclient:172.19.49.105:38014,big.txt,6488666,131072,22,1524527009,1524527009,0.074150085
Level 100:ftclient:172.19.49.105:44576,big.txt,6488666,131072,21,1524527009,1524527009,0.084429979
Level 100:ftclient:172.19.49.105:60526,big.txt,6488666,131072,20,1524527009,1524527009,0.074019909
Level 100:ftclient:172.19.49.105:57994,big.txt,6488666,131072,19,1524527009,1524527009,0.076410055
Level 100:ftclient:172.19.49.105:59466,big.txt,6488666,131072,18,1524527009,1524527009,0.074750185
Level 100:ftclient:172.19.49.105:46170,big.txt,6488666,131072,17,1524527009,1524527010,0.080960035
Level 100:ftclient:172.19.49.105:44822,big.txt,6488666,131072,16,1524527010,1524527010,0.074050188
Level 100:ftclient:172.19.49.105:50156,big.txt,6488666,131072,15,1524527010,1524527010,0.109689951
Level 100:ftclient:172.19.49.105:41102,big.txt,6488666,131072,14,1524527010,1524527010,0.090330124
Level 100:ftclient:172.19.49.105:49230,big.txt,6488666,131072,13,1524527010,1524527010,0.083280087
Level 100:ftclient:172.19.49.105:44128,big.txt,6488666,131072,12,1524527010,1524527010,0.087009907
Level 100:ftclient:172.19.49.105:35340,big.txt,6488666,131072,11,1524527010,1524527010,0.072069883
Level 100:ftclient:172.19.49.105:53624,big.txt,6488666,131072,10,1524527011,1524527011,0.07930994
Level 100:ftclient:172.19.49.105:51390,big.txt,6488666,131072,9,1524527011,1524527011,0.078810215
Level 100:ftclient:172.19.49.105:55544,big.txt,6488666,131072,8,1524527011,1524527011,0.088260174
Level 100:ftclient:172.19.49.105:40774,big.txt,6488666,131072,7,1524527011,1524527011,0.093960047
Level 100:ftclient:172.19.49.105:40538,big.txt,6488666,131072,6,1524527011,1524527011,0.087349892
Level 100:ftclient:172.19.49.105:33406,big.txt,6488666,131072,5,1524527011,1524527011,0.087580204
Level 100:ftclient:172.19.49.105:46242,big.txt,6488666,131072,4,1524527011,1524527011,0.076309919
Level 100:ftclient:172.19.49.105:53494,big.txt,6488666,131072,3,1524527012,1524527012,0.076169968
Level 100:ftclient:172.19.49.105:56588,big.txt,6488666,131072,2,1524527012,1524527012,0.088670015
Level 100:ftclient:172.19.49.105:35348,big.txt,6488666,131072,1,1524527012,1524527012,0.081480026
Level 100:ftclient:172.19.49.105:37840,big.txt,6488666,65536,50,1524527012,1524527012,0.096090078
Level 100:ftclient:172.19.49.105:46006,big.txt,6488666,65536,49,1524527012,1524527012,0.088439941
Level 100:ftclient:172.19.49.105:57298,big.txt,6488666,65536,48,1524527012,1524527012,0.090080023
Level 100:ftclient:172.19.49.105:39020,big.txt,6488666,65536,47,1524527012,1524527013,0.07945013
Level 100:ftclient:172.19.49.105:59556,big.txt,6488666,65536,46,1524527013,1524527013,0.09187007
Level 100:ftclient:172.19.49.105:56224,big.txt,6488666,65536,45,1524527013,1524527013,0.075350046
Level 100:ftclient:172.19.49.105:53896,big.txt,6488666,65536,44,1524527013,1524527013,0.078920126
Level 100:ftclient:172.19.49.105:39710,big.txt,6488666,65536,43,1524527013,1524527013,0.085939884
Level 100:ftclient:172.19.49.105:43374,big.txt,6488666,65536,42,1524527013,1524527013,0.082139969
Level 100:ftclient:172.19.49.105:53012,big.txt,6488666,65536,41,1524527013,1524527013,0.081140041
Level 100:ftclient:172.19.49.105:57740,big.txt,6488666,65536,40,1524527014,1524527014,0.081110001
Level 100:ftclient:172.19.49.105:33958,big.txt,6488666,65536,39,1524527014,1524527014,0.300140142
Level 100:ftclient:172.19.49.105:58672,big.txt,6488666,65536,38,1524527014,1524527014,0.073279858
Level 100:ftclient:172.19.49.105:55864,big.txt,6488666,65536,37,1524527014,1524527014,0.086420059
Level 100:ftclient:172.19.49.105:59436,big.txt,6488666,65536,36,1524527014,1524527014,0.07716012
Level 100:ftclient:172.19.49.105:48250,big.txt,6488666,65536,35,1524527014,1524527015,0.084439993
Level 100:ftclient:172.19.49.105:60424,big.txt,6488666,65536,34,1524527015,1524527015,0.077310085
Level 100:ftclient:172.19.49.105:59644,big.txt,6488666,65536,33,1524527015,1524527015,0.086189985
Level 100:ftclient:172.19.49.105:47710,big.txt,6488666,65536,32,1524527015,1524527015,0.079280138
Level 100:ftclient:172.19.49.105:60148,big.txt,6488666,65536,31,1524527015,1524527015,0.087790012
Level 100:ftclient:172.19.49.105:57862,big.txt,6488666,65536,30,1524527015,1524527015,0.073869944
Level 100:ftclient:172.19.49.105:35634,big.txt,6488666,65536,29,1524527015,1524527015,0.078989983
Level 100:ftclient:172.19.49.105:58538,big.txt,6488666,65536,28,1524527016,1524527016,0.081020117
Level 100:ftclient:172.19.49.105:59566,big.txt,6488666,65536,27,1524527016,1524527016,0.076819897
Level 100:ftclient:172.19.49.105:53200,big.txt,6488666,65536,26,1524527016,1524527016,0.083760023
Level 100:ftclient:172.19.49.105:44728,big.txt,6488666,65536,25,1524527016,1524527016,0.294119835
Level 100:ftclient:172.19.49.105:43466,big.txt,6488666,65536,24,1524527016,1524527016,0.080109835
Level 100:ftclient:172.19.49.105:60344,big.txt,6488666,65536,23,1524527016,1524527017,0.081820011
Level 100:ftclient:172.19.49.105:38848,big.txt,6488666,65536,22,1524527017,1524527017,0.074480057
Level 100:ftclient:172.19.49.105:37618,big.txt,6488666,65536,21,1524527017,1524527017,0.081660032
Level 100:ftclient:172.19.49.105:59716,big.txt,6488666,65536,20,1524527017,1524527017,0.076130152
Level 100:ftclient:172.19.49.105:38574,big.txt,6488666,65536,19,1524527017,1524527017,0.082520008
Level 100:ftclient:172.19.49.105:46004,big.txt,6488666,65536,18,1524527017,1524527017,0.076219797
Level 100:ftclient:172.19.49.105:52098,big.txt,6488666,65536,17,1524527017,1524527017,0.074560165
Level 100:ftclient:172.19.49.105:53654,big.txt,6488666,65536,16,1524527017,1524527018,0.074510098
Level 100:ftclient:172.19.49.105:54480,big.txt,6488666,65536,15,1524527018,1524527018,0.084959984
Level 100:ftclient:172.19.49.105:60808,big.txt,6488666,65536,14,1524527018,1524527018,0.078539848
Level 100:ftclient:172.19.49.105:35572,big.txt,6488666,65536,13,1524527018,1524527018,0.077359915
Level 100:ftclient:172.19.49.105:34272,big.txt,6488666,65536,12,1524527018,1524527018,0.07081008
Level 100:ftclient:172.19.49.105:55644,big.txt,6488666,65536,11,1524527018,1524527018,0.283630133
Level 100:ftclient:172.19.49.105:41306,big.txt,6488666,65536,10,1524527019,1524527019,0.074580193
Level 100:ftclient:172.19.49.105:45162,big.txt,6488666,65536,9,1524527019,1524527019,0.077030182
Level 100:ftclient:172.19.49.105:53262,big.txt,6488666,65536,8,1524527019,1524527019,0.074489832
Level 100:ftclient:172.19.49.105:50652,big.txt,6488666,65536,7,1524527019,1524527019,0.078130007
Level 100:ftclient:172.19.49.105:44666,big.txt,6488666,65536,6,1524527019,1524527019,0.084000111
Level 100:ftclient:172.19.49.105:50630,big.txt,6488666,65536,5,1524527019,1524527019,0.08555007
Level 100:ftclient:172.19.49.105:53960,big.txt,6488666,65536,4,1524527019,1524527019,0.080010176
Level 100:ftclient:172.19.49.105:58230,big.txt,6488666,65536,3,1524527020,1524527020,0.092139959
Level 100:ftclient:172.19.49.105:50204,big.txt,6488666,65536,2,1524527020,1524527020,0.074679852
Level 100:ftclient:172.19.49.105:34878,big.txt,6488666,65536,1,1524527020,1524527020,0.074599981
Level 100:ftclient:172.19.49.105:43974,big.txt,6488666,32768,50,1524527020,1524527020,0.092489958
Level 100:ftclient:172.19.49.105:45970,big.txt,6488666,32768,49,1524527020,1524527020,0.087939978
Level 100:ftclient:172.19.49.105:54028,big.txt,6488666,32768,48,1524527020,1524527020,0.085710049
Level 100:ftclient:172.19.49.105:48238,big.txt,6488666,32768,47,1524527020,1524527021,0.089169979
Level 100:ftclient:172.19.49.105:48876,big.txt,6488666,32768,46,1524527021,1524527021,0.079869986
Level 100:ftclient:172.19.49.105:37090,big.txt,6488666,32768,45,1524527021,1524527021,0.088589907
Level 100:ftclient:172.19.49.105:47400,big.txt,6488666,32768,44,1524527021,1524527021,0.091109991
Level 100:ftclient:172.19.49.105:60364,big.txt,6488666,32768,43,1524527021,1524527021,0.083770037
Level 100:ftclient:172.19.49.105:48432,big.txt,6488666,32768,42,1524527021,1524527021,0.080800056
Level 100:ftclient:172.19.49.105:53200,big.txt,6488666,32768,41,1524527021,1524527021,0.086600065
Level 100:ftclient:172.19.49.105:50236,big.txt,6488666,32768,40,1524527021,1524527022,0.085979939
Level 100:ftclient:172.19.49.105:54196,big.txt,6488666,32768,39,1524527022,1524527022,0.087700129
Level 100:ftclient:172.19.49.105:50444,big.txt,6488666,32768,38,1524527022,1524527022,0.085319996
Level 100:ftclient:172.19.49.105:41000,big.txt,6488666,32768,37,1524527022,1524527022,0.074670076
Level 100:ftclient:172.19.49.105:45496,big.txt,6488666,32768,36,1524527022,1524527022,0.077759981
Level 100:ftclient:172.19.49.105:57166,big.txt,6488666,32768,35,1524527022,1524527022,0.085889816
Level 100:ftclient:172.19.49.105:55118,big.txt,6488666,32768,34,1524527022,1524527022,0.08465004
Level 100:ftclient:172.19.49.105:35968,big.txt,6488666,32768,33,1524527023,1524527023,0.077800035
Level 100:ftclient:172.19.49.105:33286,big.txt,6488666,32768,32,1524527023,1524527023,0.078529835
Level 100:ftclient:172.19.49.105:34028,big.txt,6488666,32768,31,1524527023,1524527023,0.078570127
Level 100:ftclient:172.19.49.105:54060,big.txt,6488666,32768,30,1524527023,1524527023,0.078500032
Level 100:ftclient:172.19.49.105:39574,big.txt,6488666,32768,29,1524527023,1524527023,0.082030058
Level 100:ftclient:172.19.49.105:46512,big.txt,6488666,32768,28,1524527023,1524527023,0.078399897
Level 100:ftclient:172.19.49.105:59410,big.txt,6488666,32768,27,1524527023,1524527023,0.076130152
Level 100:ftclient:172.19.49.105:59176,big.txt,6488666,32768,26,1524527024,1524527024,0.075129986
Level 100:ftclient:172.19.49.105:48810,big.txt,6488666,32768,25,1524527024,1524527024,0.077859879
Level 100:ftclient:172.19.49.105:48752,big.txt,6488666,32768,24,1524527024,1524527024,0.081180096
Level 100:ftclient:172.19.49.105:54528,big.txt,6488666,32768,23,1524527024,1524527024,0.080539942
Level 100:ftclient:172.19.49.105:44244,big.txt,6488666,32768,22,1524527024,1524527024,0.079459906
Level 100:ftclient:172.19.49.105:37262,big.txt,6488666,32768,21,1524527024,1524527024,0.081209898
Level 100:ftclient:172.19.49.105:33716,big.txt,6488666,32768,20,1524527024,1524527024,0.07791996
Level 100:ftclient:172.19.49.105:41110,big.txt,6488666,32768,19,1524527025,1524527025,0.077669859
Level 100:ftclient:172.19.49.105:40404,big.txt,6488666,32768,18,1524527025,1524527025,0.0761199
Level 100:ftclient:172.19.49.105:33146,big.txt,6488666,32768,17,1524527025,1524527025,0.084589958
Level 100:ftclient:172.19.49.105:33678,big.txt,6488666,32768,16,1524527025,1524527025,0.075259924
Level 100:ftclient:172.19.49.105:51644,big.txt,6488666,32768,15,1524527025,1524527025,0.080710173
Level 100:ftclient:172.19.49.105:42496,big.txt,6488666,32768,14,1524527025,1524527025,0.078459978
Level 100:ftclient:172.19.49.105:35386,big.txt,6488666,32768,13,1524527025,1524527025,0.070149899
Level 100:ftclient:172.19.49.105:39260,big.txt,6488666,32768,12,1524527026,1524527026,0.073599815
Level 100:ftclient:172.19.49.105:38172,big.txt,6488666,32768,11,1524527026,1524527026,0.0792799
Level 100:ftclient:172.19.49.105:50858,big.txt,6488666,32768,10,1524527026,1524527026,0.078830004
Level 100:ftclient:172.19.49.105:42890,big.txt,6488666,32768,9,1524527026,1524527026,0.073389769
Level 100:ftclient:172.19.49.105:54840,big.txt,6488666,32768,8,1524527026,1524527026,0.07652998
Level 100:ftclient:172.19.49.105:59016,big.txt,6488666,32768,7,1524527026,1524527026,0.078560114
Level 100:ftclient:172.19.49.105:36334,big.txt,6488666,32768,6,1524527026,1524527026,0.083859921
Level 100:ftclient:172.19.49.105:60144,big.txt,6488666,32768,5,1524527027,1524527027,0.079050064
Level 100:ftclient:172.19.49.105:39858,big.txt,6488666,32768,4,1524527027,1524527027,0.076380014
Level 100:ftclient:172.19.49.105:50138,big.txt,6488666,32768,3,1524527027,1524527027,0.080779791
Level 100:ftclient:172.19.49.105:48858,big.txt,6488666,32768,2,1524527027,1524527027,0.078210115
Level 100:ftclient:172.19.49.105:53728,big.txt,6488666,32768,1,1524527027,1524527027,0.07446003
Level 100:ftclient:172.19.49.105:44704,big.txt,6488666,16384,50,1524527027,1524527027,0.078090191
Level 100:ftclient:172.19.49.105:47328,big.txt,6488666,16384,49,1524527027,1524527027,0.086430073
Level 100:ftclient:172.19.49.105:47178,big.txt,6488666,16384,48,1524527028,1524527028,0.079699993
Level 100:ftclient:172.19.49.105:58412,big.txt,6488666,16384,47,1524527028,1524527028,0.087640047
Level 100:ftclient:172.19.49.105:48466,big.txt,6488666,16384,46,1524527028,1524527028,0.081969976
Level 100:ftclient:172.19.49.105:36784,big.txt,6488666,16384,45,1524527028,1524527028,0.086299896
Level 100:ftclient:172.19.49.105:34686,big.txt,6488666,16384,44,1524527028,1524527028,0.083870173
Level 100:ftclient:172.19.49.105:39752,big.txt,6488666,16384,43,1524527028,1524527028,0.084400177
Level 100:ftclient:172.19.49.105:52986,big.txt,6488666,16384,42,1524527028,1524527029,0.08562994
Level 100:ftclient:172.19.49.105:40866,big.txt,6488666,16384,41,1524527029,1524527029,0.076979876
Level 100:ftclient:172.19.49.105:60498,big.txt,6488666,16384,40,1524527029,1524527029,0.083580017
Level 100:ftclient:172.19.49.105:42168,big.txt,6488666,16384,39,1524527029,1524527029,0.300799847
Level 100:ftclient:172.19.49.105:53270,big.txt,6488666,16384,38,1524527029,1524527029,0.101809978
Level 100:ftclient:172.19.49.105:46198,big.txt,6488666,16384,37,1524527029,1524527030,0.079519987
Level 100:ftclient:172.19.49.105:55756,big.txt,6488666,16384,36,1524527030,1524527030,0.088580132
Level 100:ftclient:172.19.49.105:60648,big.txt,6488666,16384,35,1524527030,1524527030,0.08509016
Level 100:ftclient:172.19.49.105:57780,big.txt,6488666,16384,34,1524527030,1524527030,0.076699972
Level 100:ftclient:172.19.49.105:39696,big.txt,6488666,16384,33,1524527030,1524527030,0.081809998
Level 100:ftclient:172.19.49.105:37664,big.txt,6488666,16384,32,1524527030,1524527030,0.172109842
Level 100:ftclient:172.19.49.105:59784,big.txt,6488666,16384,31,1524527030,1524527031,0.116420031
Level 100:ftclient:172.19.49.105:56396,big.txt,6488666,16384,30,1524527031,1524527031,0.100690126
Level 100:ftclient:172.19.49.105:58508,big.txt,6488666,16384,29,1524527031,1524527031,0.084059954
Level 100:ftclient:172.19.49.105:34068,big.txt,6488666,16384,28,1524527031,1524527031,0.078649998
Level 100:ftclient:172.19.49.105:48972,big.txt,6488666,16384,27,1524527031,1524527031,0.082360029
Level 100:ftclient:172.19.49.105:48810,big.txt,6488666,16384,26,1524527031,1524527031,0.074489832
Level 100:ftclient:172.19.49.105:60194,big.txt,6488666,16384,25,1524527031,1524527031,0.073819876
Level 100:ftclient:172.19.49.105:37972,big.txt,6488666,16384,24,1524527031,1524527032,0.076099873
Level 100:ftclient:172.19.49.105:54704,big.txt,6488666,16384,23,1524527032,1524527032,0.082780123
Level 100:ftclient:172.19.49.105:56136,big.txt,6488666,16384,22,1524527032,1524527032,0.076920033
Level 100:ftclient:172.19.49.105:46010,big.txt,6488666,16384,21,1524527032,1524527032,0.082509995
Level 100:ftclient:172.19.49.105:59378,big.txt,6488666,16384,20,1524527032,1524527032,0.079869986
Level 100:ftclient:172.19.49.105:37974,big.txt,6488666,16384,19,1524527032,1524527032,0.074520111
Level 100:ftclient:172.19.49.105:53226,big.txt,6488666,16384,18,1524527032,1524527032,0.08837986
Level 100:ftclient:172.19.49.105:49788,big.txt,6488666,16384,17,1524527033,1524527033,0.086499929
Level 100:ftclient:172.19.49.105:51818,big.txt,6488666,16384,16,1524527033,1524527033,0.083080053
Level 100:ftclient:172.19.49.105:43810,big.txt,6488666,16384,15,1524527033,1524527033,0.075900078
Level 100:ftclient:172.19.49.105:34430,big.txt,6488666,16384,14,1524527033,1524527033,0.073159933
Level 100:ftclient:172.19.49.105:43094,big.txt,6488666,16384,13,1524527033,1524527033,0.074830055
Level 100:ftclient:172.19.49.105:55612,big.txt,6488666,16384,12,1524527033,1524527033,0.072929859
Level 100:ftclient:172.19.49.105:42512,big.txt,6488666,16384,11,1524527034,1524527034,0.072020054
Level 100:ftclient:172.19.49.105:43554,big.txt,6488666,16384,10,1524527034,1524527034,0.072560072
Level 100:ftclient:172.19.49.105:56388,big.txt,6488666,16384,9,1524527034,1524527034,0.078600168
Level 100:ftclient:172.19.49.105:42838,big.txt,6488666,16384,8,1524527034,1524527034,0.074440002
Level 100:ftclient:172.19.49.105:53844,big.txt,6488666,16384,7,1524527034,1524527034,0.070960045
Level 100:ftclient:172.19.49.105:37622,big.txt,6488666,16384,6,1524527034,1524527034,0.085570097
Level 100:ftclient:172.19.49.105:38220,big.txt,6488666,16384,5,1524527034,1524527034,0.07893014
Level 100:ftclient:172.19.49.105:54224,big.txt,6488666,16384,4,1524527034,1524527035,0.077539921
Level 100:ftclient:172.19.49.105:51630,big.txt,6488666,16384,3,1524527035,1524527035,0.080070019
Level 100:ftclient:172.19.49.105:52890,big.txt,6488666,16384,2,1524527035,1524527035,0.095659971
Level 100:ftclient:172.19.49.105:57528,big.txt,6488666,16384,1,1524527035,1524527035,0.074699879
