log header,filename,filesize,chunksize,conns,start,end,delta
Level 100:ftclient:172.19.49.105:56374,large_file.raw,1073741824,1.13E+15,50,1524461407,1524461418,10.97188997
Level 100:ftclient:172.19.49.105:47850,large_file.raw,1073741824,1.13E+15,49,1524461419,1524461431,11.12440014
Level 100:ftclient:172.19.49.105:46762,large_file.raw,1073741824,1.13E+15,48,1524461432,1524461443,11.07835007
Level 100:ftclient:172.19.49.105:43776,large_file.raw,1073741824,1.13E+15,47,1524461445,1524461456,11.26809001
Level 100:ftclient:172.19.49.105:40776,large_file.raw,1073741824,1.13E+15,46,1524461457,1524461469,11.55246997
Level 100:ftclient:172.19.49.105:41560,large_file.raw,1073741824,1.13E+15,45,1524461470,1524461482,11.65647006
Level 100:ftclient:172.19.49.105:56868,large_file.raw,1073741824,1.13E+15,44,1524461484,1524461495,11.4286201
Level 100:ftclient:172.19.49.105:38720,large_file.raw,1073741824,1.13E+15,43,1524461497,1524461508,11.11104012
Level 100:ftclient:172.19.49.105:39204,large_file.raw,1073741824,1.13E+15,42,1524461509,1524461520,11.19414997
Level 100:ftclient:172.19.49.105:57412,large_file.raw,1073741824,1.13E+15,41,1524461522,1524461533,11.15478992
Level 100:ftclient:172.19.49.105:43968,large_file.raw,1073741824,1.13E+15,40,1524461534,1524461547,12.12740993
Level 100:ftclient:172.19.49.105:41958,large_file.raw,1073741824,1.13E+15,39,1524461548,1524461559,11.10677004
Level 100:ftclient:172.19.49.105:47936,large_file.raw,1073741824,1.13E+15,38,1524461561,1524461573,11.99884987
Level 100:ftclient:172.19.49.105:37810,large_file.raw,1073741824,1.13E+15,37,1524461574,1524461585,11.29831004
Level 100:ftclient:172.19.49.105:43098,large_file.raw,1073741824,1.13E+15,36,1524461587,1524461598,10.94039011
Level 100:ftclient:172.19.49.105:52446,large_file.raw,1073741824,1.13E+15,35,1524461599,1524461610,11.01991987
Level 100:ftclient:172.19.49.105:53210,large_file.raw,1073741824,1.13E+15,34,1524461612,1524461623,10.82319021
Level 100:ftclient:172.19.49.105:39170,large_file.raw,1073741824,1.13E+15,33,1524461624,1524461635,10.80100989
Level 100:ftclient:172.19.49.105:41332,large_file.raw,1073741824,1.13E+15,32,1524461637,1524461648,11.11886001
Level 100:ftclient:172.19.49.105:41054,large_file.raw,1073741824,1.13E+15,31,1524461649,1524461660,11.14005995
Level 100:ftclient:172.19.49.105:58416,large_file.raw,1073741824,1.13E+15,30,1524461662,1524461673,11.15776992
Level 100:ftclient:172.19.49.105:37792,large_file.raw,1073741824,1.13E+15,29,1524461674,1524461685,10.88262987
Level 100:ftclient:172.19.49.105:55050,large_file.raw,1073741824,1.13E+15,28,1524461687,1524461698,11.0116601
Level 100:ftclient:172.19.49.105:52300,large_file.raw,1073741824,1.13E+15,27,1524461699,1524461710,10.75198984
Level 100:ftclient:172.19.49.105:48782,large_file.raw,1073741824,1.13E+15,26,1524461712,1524461723,11.03970003
Level 100:ftclient:172.19.49.105:51970,large_file.raw,1073741824,1.13E+15,25,1524461724,1524461735,10.83045006
Level 100:ftclient:172.19.49.105:58276,large_file.raw,1073741824,1.13E+15,24,1524461736,1524461747,10.94548011
Level 100:ftclient:172.19.49.105:34672,large_file.raw,1073741824,1.13E+15,23,1524461749,1524461760,11.02535009
Level 100:ftclient:172.19.49.105:52654,large_file.raw,1073741824,1.13E+15,22,1524461761,1524461772,10.76323986
Level 100:ftclient:172.19.49.105:40754,large_file.raw,1073741824,1.13E+15,21,1524461774,1524461785,11.02954006
Level 100:ftclient:172.19.49.105:58876,large_file.raw,1073741824,1.13E+15,20,1524461786,1524461797,10.74451995
Level 100:ftclient:172.19.49.105:40248,large_file.raw,1073741824,1.13E+15,19,1524461798,1524461809,10.96249986
Level 100:ftclient:172.19.49.105:39694,large_file.raw,1073741824,1.13E+15,18,1524461811,1524461822,10.9759798
Level 100:ftclient:172.19.49.105:34660,large_file.raw,1073741824,1.13E+15,17,1524461889,1524461899,10.73816991
Level 100:ftclient:172.19.49.105:36162,large_file.raw,1073741824,1.13E+15,16,1524461901,1524461912,11.50873995
Level 100:ftclient:172.19.49.105:36950,large_file.raw,1073741824,1.13E+15,15,1524461914,1524461925,10.95945001
Level 100:ftclient:172.19.49.105:43168,large_file.raw,1073741824,1.13E+15,14,1524461926,1524461938,11.40886998
Level 100:ftclient:172.19.49.105:49426,large_file.raw,1073741824,1.13E+15,13,1524461939,1524461950,11.24649
Level 100:ftclient:172.19.49.105:59392,large_file.raw,1073741824,1.13E+15,12,1524461952,1524461963,10.97858
Level 100:ftclient:172.19.49.105:60648,large_file.raw,1073741824,1.13E+15,11,1524461964,1524461977,12.32055998
Level 100:ftclient:172.19.49.105:54598,large_file.raw,1073741824,1.13E+15,10,1524461978,1524461989,10.95258999
Level 100:ftclient:172.19.49.105:46558,large_file.raw,1073741824,1.13E+15,9,1524461991,1524462002,11.10237002
Level 100:ftclient:172.19.49.105:39762,large_file.raw,1073741824,1.13E+15,8,1524462003,1524462014,10.79067993
Level 100:ftclient:172.19.49.105:50970,large_file.raw,1073741824,1.13E+15,7,1524462015,1524462027,11.12354994
Level 100:ftclient:172.19.49.105:42262,large_file.raw,1073741824,1.13E+15,6,1524462028,1524462039,10.79144001
Level 100:ftclient:172.19.49.105:52110,large_file.raw,1073741824,1.13E+15,5,1524462040,1524462052,11.73795986
Level 100:ftclient:172.19.49.105:38548,large_file.raw,1073741824,1.13E+15,4,1524462054,1524462065,11.62758017
Level 100:ftclient:172.19.49.105:45980,large_file.raw,1073741824,1.13E+15,3,1524462067,1524462079,12.21427011
Level 100:ftclient:172.19.49.105:58266,large_file.raw,1073741824,1.13E+15,2,1524462080,1524462093,12.43096018
Level 100:ftclient:172.19.49.105:43568,large_file.raw,1073741824,1.13E+15,1,1524462094,1524462107,12.34418011
Level 100:ftclient:172.19.49.105:34034,large_file.raw,1073741824,5.63E+14,17,1524462108,1524462119,11.11153007
Level 100:ftclient:172.19.49.105:52544,large_file.raw,1073741824,5.63E+14,16,1524462121,1524462132,10.85712004
Level 100:ftclient:172.19.49.105:37334,large_file.raw,1073741824,5.63E+14,15,1524462133,1524462145,12.36685014
Level 100:ftclient:172.19.49.105:50832,large_file.raw,1073741824,5.63E+14,14,1524462147,1524462158,10.89956999
Level 100:ftclient:172.19.49.105:43342,large_file.raw,1073741824,5.63E+14,13,1524462159,1524462171,11.38083005
Level 100:ftclient:172.19.49.105:33482,large_file.raw,1073741824,5.63E+14,12,1524462172,1524462183,10.86991
Level 100:ftclient:172.19.49.105:45002,large_file.raw,1073741824,5.63E+14,11,1524462185,1524462195,10.83855987
Level 100:ftclient:172.19.49.105:47188,large_file.raw,1073741824,1.13E+15,50,1524462228,1524462240,11.29578996
Level 100:ftclient:172.19.49.105:40800,large_file.raw,1073741824,1.13E+15,49,1524462241,1524462252,11.37503004
Level 100:ftclient:172.19.49.105:47542,large_file.raw,1073741824,1.13E+15,48,1524462254,1524462266,11.52361012
Level 100:ftclient:172.19.49.105:49304,large_file.raw,1073741824,1.13E+15,47,1524462267,1524462279,11.52572989
Level 100:ftclient:172.19.49.105:56074,large_file.raw,1073741824,1.13E+15,46,1524462280,1524462291,11.39145017
Level 100:ftclient:172.19.49.105:39656,large_file.raw,1073741824,1.13E+15,45,1524462293,1524462304,11.41863012
Level 100:ftclient:172.19.49.105:37886,large_file.raw,1073741824,1.13E+15,44,1524462306,1524462319,12.84104013
Level 100:ftclient:172.19.49.105:60024,large_file.raw,1073741824,1.13E+15,43,1524462320,1524462333,12.74341011
Level 100:ftclient:172.19.49.105:33422,large_file.raw,1073741824,1.13E+15,42,1524462334,1524462347,12.22110987
Level 100:ftclient:172.19.49.105:50758,large_file.raw,1073741824,1.13E+15,41,1524462348,1524462360,11.87366009
Level 100:ftclient:172.19.49.105:49376,large_file.raw,1073741824,1.13E+15,40,1524462361,1524462374,12.36050987
Level 100:ftclient:172.19.49.105:38670,large_file.raw,1073741824,1.13E+15,39,1524462375,1524462387,12.08875012
Level 100:ftclient:172.19.49.105:59330,large_file.raw,1073741824,1.13E+15,38,1524462389,1524462400,11.49045992
Level 100:ftclient:172.19.49.105:54186,large_file.raw,1073741824,1.13E+15,37,1524462402,1524462413,10.92972016
Level 100:ftclient:172.19.49.105:33384,large_file.raw,1073741824,1.13E+15,36,1524462414,1524462425,10.83328986
Level 100:ftclient:172.19.49.105:59102,large_file.raw,1073741824,1.13E+15,35,1524462427,1524462438,11.02041006
Level 100:ftclient:172.19.49.105:47020,large_file.raw,1073741824,1.13E+15,34,1524462439,1524462450,10.99132991
Level 100:ftclient:172.19.49.105:38034,large_file.raw,1073741824,1.13E+15,33,1524462452,1524462463,11.62255001
Level 100:ftclient:172.19.49.105:42308,large_file.raw,1073741824,1.13E+15,32,1524462465,1524462476,10.93831992
Level 100:ftclient:172.19.49.105:42974,large_file.raw,1073741824,1.13E+15,31,1524462477,1524462488,10.98101997
Level 100:ftclient:172.19.49.105:42964,large_file.raw,1073741824,1.13E+15,30,1524462490,1524462501,10.91824007
Level 100:ftclient:172.19.49.105:51318,large_file.raw,1073741824,1.13E+15,29,1524462502,1524462513,10.83585
Level 100:ftclient:172.19.49.105:44592,large_file.raw,1073741824,1.13E+15,28,1524462514,1524462525,10.77789998
Level 100:ftclient:172.19.49.105:40290,large_file.raw,1073741824,1.13E+15,27,1524462527,1524462538,10.95998001
Level 100:ftclient:172.19.49.105:41896,large_file.raw,1073741824,1.13E+15,26,1524462539,1524462550,10.8687799
Level 100:ftclient:172.19.49.105:38044,large_file.raw,1073741824,1.13E+15,25,1524462551,1524462562,10.86314988
Level 100:ftclient:172.19.49.105:39316,large_file.raw,1073741824,1.13E+15,24,1524462564,1524462575,10.93785
Level 100:ftclient:172.19.49.105:38944,large_file.raw,1073741824,1.13E+15,23,1524462576,1524462587,10.90995002
Level 100:ftclient:172.19.49.105:35810,large_file.raw,1073741824,1.13E+15,22,1524462589,1524462600,11.31629992
Level 100:ftclient:172.19.49.105:36236,large_file.raw,1073741824,1.13E+15,21,1524462601,1524462612,10.97948003
Level 100:ftclient:172.19.49.105:48044,large_file.raw,1073741824,1.13E+15,20,1524462614,1524462625,11.09978008
Level 100:ftclient:172.19.49.105:52194,large_file.raw,1073741824,1.13E+15,19,1524462626,1524462638,11.59221983
Level 100:ftclient:172.19.49.105:53704,large_file.raw,1073741824,1.13E+15,18,1524462640,1524462650,10.89411998
Level 100:ftclient:172.19.49.105:55094,large_file.raw,1073741824,1.13E+15,17,1524462652,1524462663,11.08192992
Level 100:ftclient:172.19.49.105:58178,large_file.raw,1073741824,1.13E+15,16,1524462665,1524462675,10.67833018
Level 100:ftclient:172.19.49.105:58468,large_file.raw,1073741824,1.13E+15,15,1524462677,1524462687,10.74837995
Level 100:ftclient:172.19.49.105:54548,large_file.raw,1073741824,1.13E+15,14,1524462689,1524462700,11.29105997
Level 100:ftclient:172.19.49.105:41506,large_file.raw,1073741824,1.13E+15,13,1524462702,1524462713,11.18214011
Level 100:ftclient:172.19.49.105:49724,large_file.raw,1073741824,1.13E+15,12,1524462714,1524462726,11.54945993
Level 100:ftclient:172.19.49.105:45922,large_file.raw,1073741824,1.13E+15,11,1524462727,1524462739,11.22290015
Level 100:ftclient:172.19.49.105:38370,large_file.raw,1073741824,1.13E+15,10,1524462740,1524462751,10.79295993
Level 100:ftclient:172.19.49.105:38996,large_file.raw,1073741824,1.13E+15,9,1524462752,1524462763,11.07440996
Level 100:ftclient:172.19.49.105:57166,large_file.raw,1073741824,1.13E+15,8,1524462765,1524462776,10.70809007
Level 100:ftclient:172.19.49.105:52626,large_file.raw,1073741824,1.13E+15,7,1524462777,1524462788,10.86223006
Level 100:ftclient:172.19.49.105:45880,large_file.raw,1073741824,1.13E+15,6,1524462790,1524462801,11.25944996
Level 100:ftclient:172.19.49.105:47194,large_file.raw,1073741824,1.13E+15,5,1524462802,1524462813,11.07788014
Level 100:ftclient:172.19.49.105:60824,large_file.raw,1073741824,1.13E+15,4,1524462815,1524462826,10.74935007
Level 100:ftclient:172.19.49.105:39954,large_file.raw,1073741824,1.13E+15,3,1524462827,1524462839,11.97066998
Level 100:ftclient:172.19.49.105:39136,large_file.raw,1073741824,1.13E+15,2,1524462841,1524462853,12.44904995
Level 100:ftclient:172.19.49.105:53614,large_file.raw,1073741824,1.13E+15,1,1524462854,1524462867,12.52000999
Level 100:ftclient:172.19.49.105:50248,large_file.raw,1073741824,5.63E+14,50,1524462868,1524462880,11.22613001
Level 100:ftclient:172.19.49.105:48286,large_file.raw,1073741824,5.63E+14,49,1524462881,1524462892,11.24491978
Level 100:ftclient:172.19.49.105:47750,large_file.raw,1073741824,5.63E+14,48,1524462894,1524462905,11.23083997
Level 100:ftclient:172.19.49.105:57358,large_file.raw,1073741824,5.63E+14,47,1524462907,1524462918,10.84067988
Level 100:ftclient:172.19.49.105:47536,large_file.raw,1073741824,5.63E+14,46,1524462919,1524462930,10.97703004
Level 100:ftclient:172.19.49.105:50786,large_file.raw,1073741824,5.63E+14,45,1524462931,1524462943,11.2958498
Level 100:ftclient:172.19.49.105:41020,large_file.raw,1073741824,5.63E+14,44,1524462944,1524462955,10.73462987
Level 100:ftclient:172.19.49.105:47380,large_file.raw,1073741824,5.63E+14,43,1524462956,1524462967,10.99118018
Level 100:ftclient:172.19.49.105:46026,large_file.raw,1073741824,5.63E+14,42,1524462969,1524462980,11.18905997
Level 100:ftclient:172.19.49.105:40328,large_file.raw,1073741824,5.63E+14,41,1524462982,1524462993,11.09854007
Level 100:ftclient:172.19.49.105:54352,large_file.raw,1073741824,5.63E+14,40,1524462994,1524463005,11.11647987
Level 100:ftclient:172.19.49.105:33342,large_file.raw,1073741824,5.63E+14,39,1524463007,1524463019,11.86626005
Level 100:ftclient:172.19.49.105:51474,large_file.raw,1073741824,5.63E+14,38,1524463020,1524463031,11.22466993
Level 100:ftclient:172.19.49.105:36394,large_file.raw,1073741824,5.63E+14,37,1524463033,1524463044,10.95562005
Level 100:ftclient:172.19.49.105:39384,large_file.raw,1073741824,5.63E+14,36,1524463045,1524463056,11.04301
Level 100:ftclient:172.19.49.105:58718,large_file.raw,1073741824,5.63E+14,35,1524463058,1524463069,10.85939002
Level 100:ftclient:172.19.49.105:57944,large_file.raw,1073741824,5.63E+14,34,1524463070,1524463081,11.0548799
Level 100:ftclient:172.19.49.105:33444,large_file.raw,1073741824,5.63E+14,33,1524463083,1524463094,11.71224999
Level 100:ftclient:172.19.49.105:45510,large_file.raw,1073741824,5.63E+14,32,1524463096,1524463107,11.47982001
Level 100:ftclient:172.19.49.105:41634,large_file.raw,1073741824,5.63E+14,31,1524463109,1524463121,12.07152987
Level 100:ftclient:172.19.49.105:44896,large_file.raw,1073741824,5.63E+14,30,1524463122,1524463136,13.20658994
Level 100:ftclient:172.19.49.105:34480,large_file.raw,1073741824,5.63E+14,29,1524463137,1524463149,11.97372007
Level 100:ftclient:172.19.49.105:46500,large_file.raw,1073741824,5.63E+14,28,1524463151,1524463161,10.89410019
Level 100:ftclient:172.19.49.105:39260,large_file.raw,1073741824,5.63E+14,27,1524463163,1524463174,10.86023998
Level 100:ftclient:172.19.49.105:55590,large_file.raw,1073741824,5.63E+14,26,1524463175,1524463186,10.9877398
Level 100:ftclient:172.19.49.105:50998,large_file.raw,1073741824,5.63E+14,25,1524463188,1524463199,10.74505997
Level 100:ftclient:172.19.49.105:46000,large_file.raw,1073741824,5.63E+14,24,1524463200,1524463211,11.03312993
Level 100:ftclient:172.19.49.105:55392,large_file.raw,1073741824,5.63E+14,23,1524463213,1524463223,10.75249004
Level 100:ftclient:172.19.49.105:45922,large_file.raw,1073741824,5.63E+14,22,1524463225,1524463236,10.94526005
Level 100:ftclient:172.19.49.105:41998,large_file.raw,1073741824,5.63E+14,21,1524463237,1524463248,11.28008986
Level 100:ftclient:172.19.49.105:37594,large_file.raw,1073741824,5.63E+14,20,1524463250,1524463261,11.12346005
Level 100:ftclient:172.19.49.105:52604,large_file.raw,1073741824,5.63E+14,19,1524463263,1524463274,11.16610003
Level 100:ftclient:172.19.49.105:43194,large_file.raw,1073741824,5.63E+14,18,1524463275,1524463286,11.16968989
Level 100:ftclient:172.19.49.105:56174,large_file.raw,1073741824,5.63E+14,17,1524463288,1524463299,11.00716996
Level 100:ftclient:172.19.49.105:43416,large_file.raw,1073741824,5.63E+14,16,1524463300,1524463311,11.03366995
Level 100:ftclient:172.19.49.105:54088,large_file.raw,1073741824,5.63E+14,15,1524463313,1524463324,10.87639999
Level 100:ftclient:172.19.49.105:59848,large_file.raw,1073741824,5.63E+14,14,1524463325,1524463336,10.84211016
Level 100:ftclient:172.19.49.105:35044,large_file.raw,1073741824,5.63E+14,13,1524463338,1524463349,11.76478004
Level 100:ftclient:172.19.49.105:54294,large_file.raw,1073741824,5.63E+14,12,1524463351,1524463362,10.88585997
Level 100:ftclient:172.19.49.105:34718,large_file.raw,1073741824,5.63E+14,11,1524463363,1524463374,10.88486004
Level 100:ftclient:172.19.49.105:50746,large_file.raw,1073741824,5.63E+14,10,1524463376,1524463387,11.06451988
Level 100:ftclient:172.19.49.105:34250,large_file.raw,1073741824,5.63E+14,9,1524463388,1524463399,10.93978
Level 100:ftclient:172.19.49.105:36510,large_file.raw,1073741824,5.63E+14,8,1524463401,1524463411,10.68056011
Level 100:ftclient:172.19.49.105:54120,large_file.raw,1073741824,5.63E+14,7,1524463413,1524463424,11.65139985
Level 100:ftclient:172.19.49.105:37604,large_file.raw,1073741824,5.63E+14,6,1524463426,1524463437,11.12955999
Level 100:ftclient:172.19.49.105:38264,large_file.raw,1073741824,5.63E+14,5,1524463438,1524463450,11.20351005
Level 100:ftclient:172.19.49.105:60552,large_file.raw,1073741824,5.63E+14,4,1524463451,1524463462,11.23937011
Level 100:ftclient:172.19.49.105:34212,large_file.raw,1073741824,5.63E+14,3,1524463464,1524463475,11.03012991
Level 100:ftclient:172.19.49.105:34534,large_file.raw,1073741824,5.63E+14,2,1524463476,1524463488,11.93347001
Level 100:ftclient:172.19.49.105:38566,large_file.raw,1073741824,5.63E+14,1,1524463490,1524463502,11.98351002
Level 100:ftclient:172.19.49.105:54206,large_file.raw,1073741824,2.81E+14,50,1524463503,1524463514,11.04923987
Level 100:ftclient:172.19.49.105:52152,large_file.raw,1073741824,2.81E+14,49,1524463516,1524463527,11.07962012
Level 100:ftclient:172.19.49.105:45030,large_file.raw,1073741824,2.81E+14,48,1524463528,1524463540,11.15268993
Level 100:ftclient:172.19.49.105:38420,large_file.raw,1073741824,2.81E+14,47,1524463541,1524463552,11.10109997
Level 100:ftclient:172.19.49.105:46398,large_file.raw,1073741824,2.81E+14,46,1524463554,1524463565,11.37046003
Level 100:ftclient:172.19.49.105:45116,large_file.raw,1073741824,2.81E+14,45,1524463567,1524463578,11.18306994
Level 100:ftclient:172.19.49.105:52098,large_file.raw,1073741824,2.81E+14,44,1524463579,1524463590,11.23470998
Level 100:ftclient:172.19.49.105:59230,large_file.raw,1073741824,2.81E+14,43,1524463592,1524463603,11.00372005
Level 100:ftclient:172.19.49.105:35932,large_file.raw,1073741824,2.81E+14,42,1524463604,1524463615,10.9428699
Level 100:ftclient:172.19.49.105:34128,large_file.raw,1073741824,2.81E+14,41,1524463617,1524463628,10.96626997
Level 100:ftclient:172.19.49.105:45578,large_file.raw,1073741824,2.81E+14,40,1524463629,1524463640,10.91762018
Level 100:ftclient:172.19.49.105:40410,large_file.raw,1073741824,2.81E+14,39,1524463642,1524463653,10.97837996
Level 100:ftclient:172.19.49.105:47300,large_file.raw,1073741824,2.81E+14,38,1524463654,1524463665,10.74024987
Level 100:ftclient:172.19.49.105:34632,large_file.raw,1073741824,2.81E+14,37,1524463666,1524463677,11.05893993
Level 100:ftclient:172.19.49.105:53752,large_file.raw,1073741824,2.81E+14,36,1524463679,1524463690,11.30098009
Level 100:ftclient:172.19.49.105:52528,large_file.raw,1073741824,2.81E+14,35,1524463692,1524463703,11.07675004
Level 100:ftclient:172.19.49.105:52852,large_file.raw,1073741824,2.81E+14,34,1524463704,1524463715,10.74747992
Level 100:ftclient:172.19.49.105:33700,large_file.raw,1073741824,2.81E+14,33,1524463717,1524463727,10.92288995
Level 100:ftclient:172.19.49.105:55228,large_file.raw,1073741824,2.81E+14,32,1524463729,1524463740,10.74239993
Level 100:ftclient:172.19.49.105:56104,large_file.raw,1073741824,2.81E+14,31,1524463741,1524463752,10.73146987
Level 100:ftclient:172.19.49.105:54512,large_file.raw,1073741824,2.81E+14,30,1524463753,1524463764,10.86929011
Level 100:ftclient:172.19.49.105:51648,large_file.raw,1073741824,2.81E+14,29,1524463766,1524463777,10.94247007
Level 100:ftclient:172.19.49.105:50500,large_file.raw,1073741824,2.81E+14,28,1524463778,1524463789,10.9151299
Level 100:ftclient:172.19.49.105:39578,large_file.raw,1073741824,2.81E+14,27,1524463791,1524463802,11.25247002
Level 100:ftclient:172.19.49.105:54808,large_file.raw,1073741824,2.81E+14,26,1524463803,1524463814,11.05297017
Level 100:ftclient:172.19.49.105:40810,large_file.raw,1073741824,2.81E+14,25,1524463816,1524463827,11.05739021
Level 100:ftclient:172.19.49.105:37482,large_file.raw,1073741824,2.81E+14,24,1524463828,1524463839,10.91142988
Level 100:ftclient:172.19.49.105:36158,large_file.raw,1073741824,2.81E+14,23,1524463841,1524463852,10.97937989
Level 100:ftclient:172.19.49.105:42070,large_file.raw,1073741824,2.81E+14,22,1524463853,1524463864,10.98409009
Level 100:ftclient:172.19.49.105:45224,large_file.raw,1073741824,2.81E+14,21,1524463866,1524463877,11.14785004
Level 100:ftclient:172.19.49.105:47236,large_file.raw,1073741824,2.81E+14,20,1524463878,1524463889,10.82467985
Level 100:ftclient:172.19.49.105:43534,large_file.raw,1073741824,2.81E+14,19,1524463891,1524463902,11.12621999
Level 100:ftclient:172.19.49.105:39608,large_file.raw,1073741824,2.81E+14,18,1524463903,1524463914,10.89317012
Level 100:ftclient:172.19.49.105:33362,large_file.raw,1073741824,2.81E+14,17,1524463916,1524463927,11.44791007
Level 100:ftclient:172.19.49.105:39640,large_file.raw,1073741824,2.81E+14,16,1524463929,1524463940,11.27963018
Level 100:ftclient:172.19.49.105:34302,large_file.raw,1073741824,2.81E+14,15,1524463941,1524463953,12.02156997
Level 100:ftclient:172.19.49.105:56370,large_file.raw,1073741824,2.81E+14,14,1524463955,1524463966,11.19879007
Level 100:ftclient:172.19.49.105:38380,large_file.raw,1073741824,2.81E+14,13,1524463967,1524463978,10.65221
Level 100:ftclient:172.19.49.105:44358,large_file.raw,1073741824,2.81E+14,12,1524463980,1524463990,10.80694008
Level 100:ftclient:172.19.49.105:50796,large_file.raw,1073741824,2.81E+14,11,1524463992,1524464003,10.89899015
Level 100:ftclient:172.19.49.105:34546,large_file.raw,1073741824,2.81E+14,10,1524464004,1524464015,11.04666996
Level 100:ftclient:172.19.49.105:36554,large_file.raw,1073741824,2.81E+14,9,1524464017,1524464028,11.01122999
Level 100:ftclient:172.19.49.105:34886,large_file.raw,1073741824,2.81E+14,8,1524464029,1524464040,10.72262001
Level 100:ftclient:172.19.49.105:38860,large_file.raw,1073741824,2.81E+14,7,1524464042,1524464053,11.08125997
Level 100:ftclient:172.19.49.105:56656,large_file.raw,1073741824,2.81E+14,6,1524464054,1524464065,10.77345014
Level 100:ftclient:172.19.49.105:34832,large_file.raw,1073741824,2.81E+14,5,1524464066,1524464078,11.16051006
Level 100:ftclient:172.19.49.105:44318,large_file.raw,1073741824,2.81E+14,4,1524464079,1524464090,11.03393006
Level 100:ftclient:172.19.49.105:59916,large_file.raw,1073741824,2.81E+14,3,1524464092,1524464102,10.81400013
Level 100:ftclient:172.19.49.105:49026,large_file.raw,1073741824,2.81E+14,2,1524464104,1524464116,12.05451989
Level 100:ftclient:172.19.49.105:52784,large_file.raw,1073741824,2.81E+14,1,1524464117,1524464130,12.17148018
Level 100:ftclient:172.19.49.105:34780,large_file.raw,1073741824,1.41E+14,50,1524464131,1524464142,11.34303999
Level 100:ftclient:172.19.49.105:55458,large_file.raw,1073741824,1.41E+14,49,1524464144,1524464155,10.8448298
Level 100:ftclient:172.19.49.105:33656,large_file.raw,1073741824,1.41E+14,48,1524464156,1524464167,10.99621987
Level 100:ftclient:172.19.49.105:54978,large_file.raw,1073741824,1.41E+14,47,1524464169,1524464180,11.05026007
Level 100:ftclient:172.19.49.105:42202,large_file.raw,1073741824,1.41E+14,46,1524464181,1524464193,11.27770996
Level 100:ftclient:172.19.49.105:58010,large_file.raw,1073741824,1.41E+14,45,1524464194,1524464205,11.04610014
Level 100:ftclient:172.19.49.105:51936,large_file.raw,1073741824,1.41E+14,44,1524464207,1524464218,10.99536014
Level 100:ftclient:172.19.49.105:43276,large_file.raw,1073741824,1.41E+14,43,1524464219,1524464230,10.93937993
Level 100:ftclient:172.19.49.105:58918,large_file.raw,1073741824,1.41E+14,42,1524464232,1524464242,10.92179012
Level 100:ftclient:172.19.49.105:49964,large_file.raw,1073741824,1.41E+14,41,1524464244,1524464255,11.04697013
Level 100:ftclient:172.19.49.105:35900,large_file.raw,1073741824,1.41E+14,40,1524464256,1524464267,10.86334014
Level 100:ftclient:172.19.49.105:49552,large_file.raw,1073741824,1.41E+14,39,1524464269,1524464280,10.90704989
Level 100:ftclient:172.19.49.105:42804,large_file.raw,1073741824,1.41E+14,38,1524464281,1524464292,10.90683007
Level 100:ftclient:172.19.49.105:56698,large_file.raw,1073741824,1.41E+14,37,1524464294,1524464305,11.67982006
Level 100:ftclient:172.19.49.105:55970,large_file.raw,1073741824,1.41E+14,36,1524464307,1524464318,11.00236988
Level 100:ftclient:172.19.49.105:55436,large_file.raw,1073741824,1.41E+14,35,1524464319,1524464330,10.8812902
Level 100:ftclient:172.19.49.105:46990,large_file.raw,1073741824,1.41E+14,34,1524464332,1524464343,10.94411993
Level 100:ftclient:172.19.49.105:59912,large_file.raw,1073741824,1.41E+14,33,1524464344,1524464355,11.07572985
Level 100:ftclient:172.19.49.105:39648,large_file.raw,1073741824,1.41E+14,32,1524464357,1524464367,10.82186985
Level 100:ftclient:172.19.49.105:43424,large_file.raw,1073741824,1.41E+14,31,1524464369,1524464380,11.00794005
Level 100:ftclient:172.19.49.105:49374,large_file.raw,1073741824,1.41E+14,30,1524464381,1524464392,10.86714005
Level 100:ftclient:172.19.49.105:60228,large_file.raw,1073741824,1.41E+14,29,1524464394,1524464405,10.86243987
Level 100:ftclient:172.19.49.105:57140,large_file.raw,1073741824,1.41E+14,28,1524464406,1524464417,10.95159984
Level 100:ftclient:172.19.49.105:56930,large_file.raw,1073741824,1.41E+14,27,1524464419,1524464430,11.26881003
Level 100:ftclient:172.19.49.105:58440,large_file.raw,1073741824,1.41E+14,26,1524464431,1524464442,10.83445978
Level 100:ftclient:172.19.49.105:60674,large_file.raw,1073741824,1.41E+14,25,1524464444,1524464455,11.7320199
Level 100:ftclient:172.19.49.105:58332,large_file.raw,1073741824,1.41E+14,24,1524464457,1524464468,10.9330399
Level 100:ftclient:172.19.49.105:41856,large_file.raw,1073741824,1.41E+14,23,1524464469,1524464480,10.76669002
Level 100:ftclient:172.19.49.105:59828,large_file.raw,1073741824,1.41E+14,22,1524464482,1524464493,11.03048992
Level 100:ftclient:172.19.49.105:35646,large_file.raw,1073741824,1.41E+14,21,1524464494,1524464505,11.11378002
Level 100:ftclient:172.19.49.105:45604,large_file.raw,1073741824,1.41E+14,20,1524464507,1524464517,10.82240009
Level 100:ftclient:172.19.49.105:47018,large_file.raw,1073741824,1.41E+14,19,1524464519,1524464530,10.94966006
Level 100:ftclient:172.19.49.105:43992,large_file.raw,1073741824,1.41E+14,18,1524464531,1524464542,10.94769001
Level 100:ftclient:172.19.49.105:52564,large_file.raw,1073741824,1.41E+14,17,1524464544,1524464555,10.88469005
